_index,_type,_id,_score,_ignored/0,_source/general/name,_source/general/id,_source/general/contacts/website,_ignored/1
museum,_doc,23466,1,general.description.keyword,Музей истории русского быта г. Нижневартовск,23466,http://nkmus.ru,
museum,_doc,23534,1,general.description.keyword,Музейный цех фарфора,23534,http://www.artmusvn.ru/section/mcw,
museum,_doc,23543,1,general.description.keyword,Алуштинский историко-краеведческий музей,23543,http://tavrida-museum.ru/alushta,
museum,_doc,23603,1,general.description.keyword,Экспозиционно-выставочный отдел «Народная галерея»,23603,http://www.kocnt.kurganobl.ru,
museum,_doc,23642,1,general.description.keyword,Музей мировой каллиграфии,23642,https://www.calligraphy-museum.com,
museum,_doc,23827,1,general.description.keyword,Культурный центр Александра Вампилова,23827,http://vampilov-irk.ru,
museum,_doc,23841,1,general.description.keyword,Красноармейский краеведческий музей имени В. К. Егорова,23841,http://muzei.krasnoarmeiki.ru,
museum,_doc,23852,1,general.description.keyword,Сосновский районный историко-краеведческий музей,23852,https://sosnov-rikm.chel.muzkult.ru,
museum,_doc,23996,1,general.description.keyword,Отдел истории Кузбасского государственного краеведческого музея,23996,http://www.kuzbasskray.ru,
museum,_doc,24,1,general.description.keyword,Белгородский государственный художественный музей,24,http://belghm.ru,
museum,_doc,24013,1,general.description.keyword,Визит-центр музея-заповедника «Бородинское поле»,24013,http://www.borodino.ru,
museum,_doc,24014,1,general.description.keyword,Дом-музей игуменьи Марии,24014,http://www.borodino.ru,
museum,_doc,24015,1,general.description.keyword,Экспозиция «Военная галерея Бородинского поля»,24015,http://www.borodino.ru,
museum,_doc,24016,1,general.description.keyword,Экспозиция «Герои романа Л. Н. Толстого «Война и мир» на Бородинском поле»,24016,http://www.borodino.ru,
museum,_doc,24017,1,general.description.keyword,Архитектурный ансамбль Спасо-Бородинского монастыря,24017,http://www.borodino.ru,
museum,_doc,24031,1,general.description.keyword,Отдел военной истории Кузбасского государственного краеведческого музея,24031,http://www.kuzbasskray.ru,
museum,_doc,24036,1,general.description.keyword,Выставочные залы Этнографического музея «Торум Маа»,24036,http://torummaa.ru,
museum,_doc,24068,1,general.description.keyword,Можайский историко-краеведческий музей,24068,http://www.borodino.ru,
museum,_doc,2415,1,general.description.keyword,Малоярославецкий военно-исторический музей 1812 года,2415,http://musey1812.ru,
museum,_doc,24247,1,general.description.keyword,Красногвардейский краеведческий музей,24247,http://mraionnyikraevedches.mya5.ru,
museum,_doc,24305,1,general.description.keyword,Музей стекла «Черный лебедь»,24305,https://bmihk.ru,
museum,_doc,24394,1,general.description.keyword,Музей боевой техники под открытым небом «Военная горка»,24394,http://темрюк-музей.рф,
museum,_doc,24414,1,general.description.keyword,Бахчисарайский историко-культурный и археологический музей-заповедник,24414,http://handvorec.ru,
museum,_doc,24431,1,general.description.keyword,Филиал Музея городской скульптуры «Уткина дача»,24431,http://www.gmgs.ru,
museum,_doc,24465,1,general.description.keyword,Центр современной культуры «Смена»,24465,https://s-m-e-n-a.org,
museum,_doc,24473,1,general.description.keyword,Административный корпус Лянторского хантыйского этнографического музея,24473,http://www.lhem.ru,
museum,_doc,24553,1,general.description.keyword,"Отдел истории, археологии и пикториальной фотографии Серпуховского историко-художественного музея",24553,http://serpuhov-museum.ru,
museum,_doc,24616,1,general.description.keyword,Мемориальная комната Государственного архива Алтайского края,24616,http://www.archiv.ab.ru,
museum,_doc,24670,1,general.description.keyword,Центр современного искусства КГФ при МПГУ,24670,http://цсикгф.рф,
museum,_doc,24698,1,general.description.keyword,Дом-музей Г. В. Плеханова,24698,http://museum48.ru,
museum,_doc,24719,1,general.description.keyword,Историко-культурный центр г. Холмска,24719,https://muzei-kholmsk.shl.muzkult.ru,
museum,_doc,24781,1,general.description.keyword,Детская художественная галерея «Изопарк»,24781,http://www.izopark.ru,
museum,_doc,24816,1,general.description.keyword,Музей «Никитино подворье»,24816,http://prmvc.nnov.muzkult.ru/scheme,
museum,_doc,24866,1,general.description.keyword,Дом Плотникова,24866,http://балахнамузей.рф,
museum,_doc,24876,1,general.description.keyword,Мемориальный музей-усадьба С. В. Ковалевской,24876,https://museumpskov.ru/locations?slug=muzej_usadba_sv_kovalevskoj,
museum,_doc,24880,1,general.description.keyword,Фондохранилище Псковского музея-заповедника (Дом Масона),24880,https://museumpskov.ru/locations?slug=dom_masona,
museum,_doc,24881,1,general.description.keyword,Спасо-Преображенский собор Мирожского монастыря,24881,https://museumpskov.ru,
museum,_doc,24883,1,general.description.keyword,Музей-квартира В. И. Ленина,24883,https://museumpskov.ru/locations?slug=muzej_kvartira_lenina,
museum,_doc,24884,1,general.description.keyword,Дом-музей В. И. Ленина (Домик «Искры»),24884,https://museumpskov.ru,
museum,_doc,24885,1,general.description.keyword,Мемориальный музей-квартира Ю. П. Спегальского,24885,https://museumpskov.ru/locations?slug=muzej_kvartira_spegalskogo,
museum,_doc,24902,1,general.description.keyword,Музей современного этноискусства г. Елабуга,24902,http://www.elabuga.com,
museum,_doc,24945,1,general.description.keyword,Дача А. П. Чехова в Гурзуфе,24945,http://yalta-museum.ru,
